id,name,modes,routes,nameLength,stop_lat,stop_lon
4384,Diamond St & Cesar Chavez St,,,,37.747104,-122.435841
4385,Diamond St & Cesar Chavez St,,,,37.747068,-122.43599
4386,Diamond St & Bosworth St,,,,37.733506,-122.434148
4387,Diamond St & Bosworth St,,,,37.733452,-122.434217
4388,Diamond St & Chenery St,,,,37.73446,-122.433839
4389,Diamond St & Chenery St,,,,37.734469,-122.433953
4390,Diamond St & Clipper St,,,,37.748853,-122.436162
4391,Diamond St & Clipper St,,,,37.748683,-122.43599
4392,Diamond St & Conrad St,,,,37.7383,-122.4363
4393,Diamond St & Conrad St,,,,37.73841,-122.43593
4394,Diamond St & Diamond Heights Blvd,,,,37.741599,-122.43535
4395,Diamond St & Diamond Heights Blvd,,,,37.73822,-122.43726
4397,Diamond St & Diamond Heights Blvd,,,,37.74192,-122.435476
4398,Diamond St & Duncan St,,,,37.745641,-122.435864
4399,Diamond St & Duncan St,,,,37.745471,-122.435693
4400,Diamond St & Moffitt St,,,,37.7388,-122.43463
4401,Diamond St & Moffitt St,,,,37.73889,-122.4346
4402,Diamond St & Surrey St,,,,37.73623,-122.43444
4403,Diamond St & Surrey St,,,,37.73608,-122.43433
4404,Diamond St & Sussex St,,,,37.737262,-122.434652
4405,Diamond St & Sussex St,,,,37.73731,-122.43475
4407,Divisadero St & Beach St,,,,37.803772,-122.443697
4408,Divisadero St & Bush St,,,,37.786283,-122.439996
4409,Divisadero St & California St,,,,37.788184,-122.440385
4410,Divisadero St & California St,,,,37.787988,-122.4405
4411,Divisadero St & Chestnut St,,,,37.800087,-122.442964
4412,Divisadero St & Clay St,,,,37.789977,-122.440741
4413,Divisadero St & Clay St,,,,37.78997,-122.44089
4414,Divisadero St & Eddy St,,,,37.780591,-122.438942
4415,Divisadero St & Eddy St,,,,37.780591,-122.438942
4418,Divisadero St & Francisco St,,,,37.80097,-122.443136
4421,Divisadero St & Geary Blvd,,,,37.783375,-122.439412
4422,Divisadero St & Geary Blvd,,,,37.78316,-122.439526
4423,Divisadero St & Haight St,,,,37.771329,-122.436983
4424,Divisadero St & Haight St,,,,37.77105,-122.4371
4425,Divisadero St & Hayes St,,,,37.775059,-122.437739
4426,Divisadero St & Hayes St,,,,37.774889,-122.437865
4427,Divisadero St & Jackson St,,,,37.79154,-122.44108
4428,Divisadero St & Mcallister St,,,,37.77786,-122.4383
4429,Divisadero St & Mcallister St,,,,37.777682,-122.438415
4430,Divisadero St & North Point St,,,,37.802844,-122.443514
4431,Divisadero St & Oak St,,,,37.773185,-122.43735
4432,Divisadero St & Oak St,,,,37.773051,-122.437487
4433,Divisadero St & Pine St,,,,37.786997,-122.440317
4434,Divisadero St & Sutter St,,,,37.785338,-122.439813
4435,Divisadero St & Sutter St,,,,37.78515,-122.439939
4436,Division St & Bryant St,,,,37.76934,-122.41074
4437,Division St & Rhode Island St,,,,37.76976,-122.403152
4438,Division St & Townsend St,,,,37.769894,-122.403301
4439,Delta St & Tioga Ave,,,,37.71729,-122.40773
4440,Donahue St & Innes Ave,,,,37.729002,-122.369913
4443,Douglass St & 24th St,,,,37.75112,-122.43854
4444,Douglass St & Alvarado St,,,,37.75352,-122.43875
4445,Drumm St & California St,,,,37.79398,-122.39635
4447,Duboce Ave & Church St,,,,37.769472,-122.429408
4448,Duboce Ave & Church St,,,,37.769409,-122.4294
4451,Duboce Ave & Noe St,,,,37.76911,-122.4337
4453,Duncan St & Amber Dr,,,,37.7452,-122.44141
4454,Duncan St & Cameo Way,,,,37.74519,-122.44304
4455,Duncan St & Diamond Heights Blvd,,,,37.74526,-122.44029
4456,Earl St & Kirkwood Ave,,,,37.728779,-122.37313
4472,Eddy St & Buchanan St,,,,37.781919,-122.428946
4473,Eddy St & Buchanan St,,,,37.781767,-122.429141
4474,Eddy St & Divisadero St,,,,37.780546,-122.438759
4475,Eddy St & Fillmore St,,,,37.7815,-122.432236
4476,Eddy St & Fillmore St,,,,37.781348,-122.432431
4477,Eddy St & Gough St,,,,37.782516,-122.42427
4478,Eddy St & Gough St,,,,37.7824,-122.424201
4479,Eddy St & Hyde St,,,,37.783478,-122.415718
4480,Eddy St & Jones St,,,,37.783878,-122.412428
4481,Eddy St & Larkin St,,,,37.783353,-122.41769
4482,Eddy St & Larkin St,,,,37.783273,-122.417357
4483,Eddy St & Leavenworth St,,,,37.783682,-122.413964
4484,Eddy St & Laguna St,,,,37.782133,-122.427296
4485,Eddy St & Laguna St,,,,37.782017,-122.427227
4487,Eddy St & Pierce St,,,,37.781081,-122.435515
4488,Eddy St & Pierce St,,,,37.780929,-122.435709
4489,Eddy St & Polk St,,,,37.783184,-122.419042
4490,Eddy St & Polk St,,,,37.783059,-122.419019
4491,Eddy St & Scott St,,,,37.780876,-122.437165
4492,Eddy St & Scott St,,,,37.780724,-122.43736
4493,Eddy St & Taylor St,,,,37.784172,-122.410135
4494,Eddy St & Van Ness Ave,,,,37.782988,-122.420613
4495,Eddy St & Van Ness Ave,,,,37.782863,-122.42059
4501,The Embarcadero & Bay St,,,,37.806945,-122.406278
4502,The Embarcadero & Bay St,,,,37.806629,-122.40603
4503,The Embarcadero & Broadway,,,,37.799552,-122.397869
4504,The Embarcadero & Broadway,,,,37.798901,-122.397434
4506,The Embarcadero & Brannan St,,,,37.784359,-122.388138
4508,The Embarcadero & Folsom St,,,,37.790731,-122.389772
4509,The Embarcadero & Folsom St,,,,37.790481,-122.389692
4510,The Embarcadero & Folsom St,,,,37.790749,-122.389841
4511,The Embarcadero & Folsom St,,,,37.790561,-122.389898
4513,The Embarcadero & Ferry Building,,,,37.79489,-122.393552
4515,The Embarcadero & Greenwich St,,,,37.803263,-122.401113
4516,The Embarcadero & Greenwich St,,,,37.80296,-122.401029
4517,The Embarcadero & Green St,,,,37.801264,-122.399369
4518,The Embarcadero & Green St,,,,37.800605,-122.39892
4520,The Embarcadero & Howard St,,,,37.792159,-122.391066
4529,The Embarcadero & Sansome St,,,,37.805022,-122.403314
4530,The Embarcadero & Stockton St,,,,37.808351,-122.410287
4531,The Embarcadero & Townsend St,,,,37.7836,-122.38832
4532,The Embarcadero & Washington St,,,,37.797085,-122.39567
4534,The Embarcadero & Washington St,,,,37.796355,-122.395181
4535,Eureka St & 18th St,,,,37.760631,-122.438188
4536,Eureka St & 19th St,,,,37.759034,-122.438039
4537,Eureka St & 20th St,,,,37.75741,-122.437879
4538,Eureka St & 21st St,,,,37.755973,-122.437902
4539,Eureka St & 21st St,,,,37.755813,-122.43773
4540,Eureka St & 22nd St,,,,37.754367,-122.437742
4543,Eureka St & Market St,,,,37.761594,-122.43828
4544,Eucalyptus Dr & 19th Ave,,,,37.731157,-122.474744
4545,Eucalyptus Dr & 19th Ave,,,,37.731041,-122.474538
4546,Eucalyptus Dr & Junipero Serra Blvd,,,,37.730988,-122.472442
4547,Evans Ave & 3rd St,,,,37.742628,-122.387862
4548,Evans Ave & Marin St,,,,37.748261,-122.396541
4549,Evans Ave & Cesar Chavez St,,,,37.748289,-122.396714
4550,Evans Ave & Keith St,,,,37.73877,-122.380797
4551,Evans Ave & Keith St,,,,37.738761,-122.381084
4552,Evans Ave & Middle Point Rd,,,,37.737672,-122.379252
4553,Evans Ave & Mendell St,,,,37.740699,-122.384507
4555,Evans Ave & Newhall St,,,,37.741949,-122.386408
4558,Evans Ave & USPO,,,,37.740003,-122.382973
4559,Evans Ave & Phelps St,,,,37.742994,-122.388309
4560,Evans Ave & Phelps St,,,,37.742977,-122.388595
4561,Evans Ave & Quint St,,,,37.744245,-122.390531
4562,Evans Ave & Selby St,,,,37.746031,-122.393955
4564,Evans Ave Opposite US Post Office,,,,37.739717,-122.382813
4565,909 Ellsworth St,,,,37.73284,-122.41679
4566,945 Ellsworth St,,,,37.73281,-122.41776
4567,989 Ellsworth St,,,,37.73262,-122.41893
4568,Ellsworth St & Crescent Ave,,,,37.73471,-122.41491
4571,Excelsior Ave & Madrid St,,,,37.72475,-122.43059
4572,Excelsior Ave & Mission St,,,,37.726162,-122.433577
4573,Excelsior Ave & Naples St,,,,37.72399,-122.42899
4574,Excelsior Ave & Paris St,,,,37.72552,-122.43219
4575,50 Thomas Mellon Dr,,,,37.709831,-122.392893
4576,Executive Park Blvd & Blanken Ave,,,,37.71088,-122.39476
4579,Farnum St & Moffitt St,,,,37.738333,-122.434067
4581,Felton St & Amherst St,,,,37.72702,-122.41634
4582,Felton St & Amherst St,,,,37.72688,-122.41653
4583,Felton St & Cambridge St,,,,37.7264,-122.41874
4584,Felton St & Cambridge St,,,,37.72637,-122.41851
4587,Felton St & Harvard St,,,,37.72597,-122.42028
4588,Felton St & Harvard St,,,,37.72586,-122.42046
4589,Felton St & Madison St,,,,37.725598,-122.422043
4590,Felton St & Madison St,,,,37.72543,-122.42211
4593,Felton St & Peru Ave,,,,37.7252,-122.42324
4596,Felton St & University St,,,,37.7274,-122.41457
4603,Fillmore St & Bay St,,,,37.802585,-122.43668
4604,Fillmore St & Broadway,,,,37.794158,-122.434842
4605,Fillmore St & Broadway,,,,37.793805,-122.434878
4606,Fillmore St & Beach St,,,,37.804423,-122.437127
4608,Fillmore St & Chestnut St,,,,37.801091,-122.436229
4609,Fillmore St & Chestnut St,,,,37.800891,-122.436469
4610,Fillmore St & Cervantes Blvd,,,,37.802817,-122.436806
4611,Fillmore St & Eddy St,,,,37.781733,-122.432329
4612,Fillmore St & Eddy St,,,,37.781523,-122.432401
4613,Fillmore St & Golden Gate Ave,,,,37.779859,-122.431955
4614,Fillmore St & Geary Blvd,,,,37.784403,-122.432808
4615,Fillmore St & Geary Blvd,,,,37.784359,-122.433065
4616,Fillmore St & Grove St,,,,37.776998,-122.431369
4617,Fillmore St & Grove St,,,,37.776859,-122.431472
4618,Fillmore St & Haight St,,,,37.772199,-122.430537
4620,Fillmore St & Haight St,,,,37.772033,-122.430347
4621,Fillmore St & Hayes St,,,,37.776106,-122.431197
4622,Fillmore St & Hayes St,,,,37.775598,-122.431207
4623,Fillmore St & Jackson St,,,,37.792761,-122.434556
4624,Fillmore St & Jackson St,,,,37.792386,-122.434607
4625,Fillmore St & Jefferson St,,,,37.805609,-122.437207
4626,Fillmore St & Lombard St,,,,37.799707,-122.435952
4627,Fillmore St & Lombard St,,,,37.799595,-122.436051
4628,Fillmore St & Mcallister St,,,,37.77854,-122.431687
4629,Fillmore St & Mcallister St,,,,37.778343,-122.431762
4630,Fillmore St & North Point St,,,,37.803547,-122.436791
4631,Fillmore St & Oak St,,,,37.774268,-122.430825
4632,Fillmore St & Oak St,,,,37.773759,-122.430866
4633,Fillmore St & O'Farrell St,,,,37.783193,-122.432627
4634,Fillmore St & O'Farrell St,,,,37.783019,-122.432699
4635,Fillmore St & Pine St,,,,37.788049,-122.433565
4636,Fillmore St & Pine St,,,,37.787717,-122.433655
4637,Fillmore St & Sacramento St,,,,37.789925,-122.4341
4638,Fillmore St & Sacramento St,,,,37.789744,-122.433947
4640,Fillmore St & Sutter St,,,,37.786051,-122.433244
4641,Fillmore St & Sutter St,,,,37.785814,-122.433268
4642,Fillmore St & Turk St,,,,37.780204,-122.432138
4643,Fillmore St & Union St,,,,37.797391,-122.435489
4645,Fitzgerald Ave & Hawes St,,,,37.719921,-122.389587
4646,Fitzgerald Ave & Ingalls St,,,,37.720966,-122.391453
4647,Fitzgerald Ave & Jennings St,,,,37.722028,-122.39332
4648,Fitzgerald Ave & Keith St,,,,37.722895,-122.394842
4649,Foerster St & Flood Ave,,,,37.729795,-122.448765
4650,Foerster St & Judson Ave,,,,37.728492,-122.448753
4651,Foerster St & Mangels Ave,,,,37.73315,-122.448948
4652,Foerster St & Mangels Ave,,,,37.732989,-122.448788
4654,Foerster St & Teresita Blvd,,,,37.734194,-122.448799
4655,Folsom St & 1st St,,,,37.787316,-122.394326
4657,Folsom St & 3rd St,,,,37.783873,-122.398684
4658,Folsom St & 4th St,,,,37.782045,-122.401104
4659,Folsom St & 5th St,,,,37.780386,-122.403099
4660,Folsom St & 6th St,,,,37.778629,-122.405324
4661,Folsom St & 7th St,,,,37.776641,-122.407847
4662,Folsom St & 8th St,,,,37.775115,-122.409773
4663,Folsom St & 9th St,,,,37.773894,-122.411321
4664,Folsom St & 11th St,,,,37.771905,-122.413958
4665,Folsom St & 11th St,,,,37.771833,-122.41413
4666,Folsom St & 14th St,,,,37.768461,-122.415667
4667,Folsom St & 14th St,,,,37.768461,-122.41553
4668,Folsom St & 16th St,,,,37.76557,-122.415245
4669,Folsom St & 16th St,,,,37.765231,-122.415417
4671,Folsom St & 18th St,,,,37.762215,-122.414914
4672,Folsom St & 18th St,,,,37.761858,-122.415086
4675,Folsom St & 22nd St,,,,37.755951,-122.414332
4676,Folsom St & 22nd St,,,,37.75546,-122.414481
4677,Folsom St & 24th St,,,,37.752757,-122.414024
4680,Folsom St & 25th St,,,,37.750999,-122.414048
4681,Folsom St & 25th St,,,,37.750829,-122.413842
4686,Folsom St & Bessie St,,,,37.74687,-122.41362
4687,Folsom St & Cortland Ave,,,,37.73888,-122.4133
4688,Folsom St & Cortland Ave,,,,37.7388,-122.41337
4689,Folsom St & Crescent Ave,,,,37.73494,-122.41365
4690,Folsom St & Crescent Ave,,,,37.73483,-122.41372
4695,Folsom St & Ogden St,,,,37.73605,-122.41352
4696,Folsom St & Ogden St,,,,37.73579,-122.41364
4697,Folsom St & Precita Ave,,,,37.7471,-122.41349
4698,Folsom St & Stoneman St,,,,37.74532,-122.41336
4699,Folsom St & Stoneman St,,,,37.74521,-122.41345
4700,Folsom St & Tompkins St,,,,37.73718,-122.41344
4701,Folsom St & Tompkins St,,,,37.73716,-122.41352
4702,Font Blvd & Arballo Dr,,,,37.72176,-122.482151
4703,Font Blvd & Arballo Dr,,,,37.72184,-122.48254
4704,Font Blvd & Chumasero Dr,,,,37.715213,-122.473169
4705,Font Blvd & Cambon Dr,,,,37.715899,-122.474292
4706,Font Blvd & Cambon Dr,,,,37.715899,-122.474578
4707,Font Blvd & Gonzalez Dr,,,,37.716782,-122.475758
4709,Font Blvd & Juan Bautista Cir,,,,37.717701,-122.477076
4710,Font Blvd & Serrano Dr,,,,37.719601,-122.479607
4712,Font Blvd & Tapia Dr,,,,37.72068,-122.480902
4714,Frederick St & Arguello Blvd,,,,37.766056,-122.457601
4715,Frederick St & Ashbury St,,,,37.767261,-122.446691
4716,Frederick St & Ashbury St,,,,37.767145,-122.446462
4717,Frederick St & Clayton St,,,,37.7671,-122.447917
4718,Frederick St & Stanyan St,,,,37.766413,-122.453257
4719,Frederick St & Willard St,,,,37.766208,-122.454908
4720,Frederick St & Willard St,,,,37.766092,-122.454701
4723,Fremont St & Mission St,,,,37.79038,-122.396451
4725,Fremont St & Market St,,,,37.791645,-122.398151
4726,Don Chee Way/Steuart St,,,,37.79398,-122.393555
4727,Don Chee Way/Steuart St,,,,37.793918,-122.393438
4729,Marina Blvd & Laguna St,,,,37.805118,-122.432185
4730,Fulton St & 4th Ave,,,,37.773952,-122.461659
4731,Fulton St & 4th Ave,,,,37.77384,-122.46125
4732,Fulton St & 6th Ave,,,,37.773639,-122.463848
4733,Fulton St & 6th Ave,,,,37.773532,-122.463837
4734,Fulton St & 8th Ave,,,,37.77347,-122.466049
4735,Fulton St & 8th Ave,,,,37.773318,-122.465739
4736,Fulton St & 10th Ave,,,,37.77335,-122.46839
4737,Fulton St & 10th Ave,,,,37.77325,-122.46761
4742,Fulton St & 18th Ave,,,,37.772959,-122.476776
4746,Fulton St & 22nd Ave,,,,37.77276,-122.48134
4747,Fulton St & 22nd Ave,,,,37.77266,-122.48061
4748,Fulton St & 25th Ave,,,,37.772591,-122.484306
4749,Fulton St & 25th Ave,,,,37.772547,-122.4841
4751,Fulton St & 28th Ave,,,,37.77235,-122.48717
4753,Fulton St & 30th Ave,,,,37.77224,-122.48919
4755,Geary Blvd & Park Presidio Blvd,,,,37.780669,-122.472802
4756,Geary Blvd & Park Presidio Blvd,,,,37.780642,-122.471827
4757,Geary St & Powell St,,,,37.787401,-122.408391
4758,Geary Blvd & Presidio Ave,,,,37.782536,-122.44669
4760,Geary Blvd & Scott St,,,,37.783847,-122.437761
4761,Geary Blvd & Scott St,,,,37.783624,-122.437669
4762,Geary Blvd & Spruce St,,,,37.781849,-122.453075
4763,Geary Blvd & Spruce St,,,,37.781599,-122.453258
4764,Geary Blvd & Stanyan St,,,,37.78126,-122.456434
4765,Geary Blvd & St Joseph'S Ave,,,,37.782795,-122.442541
4766,Geary St & Stockton St,,,,37.787633,-122.406568
4767,Geary St & Taylor St,,,,37.786983,-122.411681
4768,Geary Blvd & Van Ness Ave,,,,37.785745,-122.421575
4769,Geary Blvd & Webster St,,,,37.784641,-122.431021
4771,Concourse Dr at Acad of Sciences,,,,37.770436,-122.466151
4772,Tea Garden Dr/DeYoung Museum,,,,37.770534,-122.468925
4773,Golden Gate Bridge/Parking Lot,,,,37.807561,-122.475024
4776,Golden Gate Br Tunnel/Merchant Rd,,,,37.806668,-122.475872
4779,Great Hwy near Beach Chalet,,,,37.767879,-122.510284
4780,Great Hwy near Beach Chalet,,,,37.76737,-122.510456
4781,Lower Great Hwy & Rivera St,,,,37.74544,-122.50755
4783,Gilman Ave & 3rd St,,,,37.722458,-122.395415
4784,Gilman Ave & Griffith St,,,,37.718234,-122.388272
4785,Gilman Ave & Ingalls St,,,,37.72035,-122.391729
4786,Gilman Ave & Jennings St,,,,37.721413,-122.393595
4787,San Jose Ave/Glen Park Station,,,,37.732525,-122.433416
4788,San Jose Ave/Glen Park Station,,,,37.732401,-122.433855
4792,Gennessee St & Flood Ave,,,,37.729955,-122.451205
4795,1650 Geneva Ave,,,,37.71187,-122.42819
4796,1650 Geneva Ave,,,,37.71174,-122.42829
4798,1721 Geneva Ave,,,,37.71108,-122.42627
4799,1750 Geneva Ave,,,,37.71072,-122.42576
4803,Geneva Ave/Balboa Park BART,,,,37.720801,-122.446738
4805,Geneva Ave/Balboa Park BART,,,,37.720952,-122.447379
4808,Geneva Ave & Castillo St,,,,37.707944,-122.41827
4809,Geneva Ave & Castillo St,,,,37.7077,-122.418409
4810,Geneva Ave & Cayuga Ave,,,,37.718927,-122.443554
4811,Geneva Ave & Cayuga Ave,,,,37.718722,-122.443554
4817,Kiska Rd & Reardon Rd,,,,37.73004,-122.37711
4818,Kearny St & Bush St,,,,37.791004,-122.403976
4819,Kearny St & California St,,,,37.792878,-122.404364
4820,Kearny St & Clay St,,,,37.794699,-122.404741
4821,Kearny St & Geary St,,,,37.788051,-122.403461
4822,Kearny St & Jackson St,,,,37.796126,-122.405027
4823,Kearny St & North Point St,,,,37.807182,-122.407211
4824,Kearny St & Pacific Ave,,,,37.797331,-122.405267
4826,Kearny St & Sutter St,,,,37.789746,-122.403724
4827,Kiska Rd & Dormitory Rd,,,,37.72988,-122.37527
4828,LAKE MERCED & JOHN MUIR,,,,37.708219,-122.485533
4829,JOHN MUIR & LAKE MERCED,,,,37.708541,-122.485805
4833,Lake Merced Blvd & Font Blvd,,,,37.724542,-122.484758
4836,Lake Merced Blvd & Lake Merced Hills Blvd,,,,37.711872,-122.485238
4837,Lake Merced Blvd & Lake Merced Hills Blvd,,,,37.711081,-122.485506
4838,Lake Merced & Middlefield Dr,,,,37.729628,-122.486404
4839,Lake Merced & Middlefield Dr,,,,37.729441,-122.48629
4840,Lake Merced Blvd/SFSU,,,,37.72606,-122.48434
4842,La Playa St & Cabrillo St,,,,37.773214,-122.509991
4843,La Playa St & Cabrillo St,,,,37.773214,-122.51006
4844,La Playa St & Fulton St,,,,37.77169,-122.50984
4845,Larkin St & Beach St,,,,37.806348,-122.422083
4846,Larkin St & Eddy St,,,,37.783228,-122.417415
4847,Larkin St & Golden Gate Ave,,,,37.781693,-122.417106
4848,Larkin St & Grove St,,,,37.778901,-122.416545
4851,Larkin St & O'Farrell St,,,,37.785084,-122.417792
4852,Lawton St & 7th Ave,,,,37.758605,-122.464086
4853,Lawton St & 7th Ave,,,,37.758471,-122.463879
4854,Lawton St & 9th Ave,,,,37.758524,-122.465804
4855,Lawton St & 9th Ave,,,,37.75839,-122.46605
4856,Lawton St & 11th Ave,,,,37.7584,-122.46793
4857,Lawton St & 11th Ave,,,,37.75824,-122.46812
4858,Lawton St & Funston Ave,,,,37.7583,-122.47008
4859,Lawton St & Funston Ave,,,,37.7582,-122.47003
4860,Lawton St & Lomita Ave,,,,37.75913,-122.47227
4861,Lawton St & Lomita Ave,,,,37.75916,-122.47269
4862,Leavenworth St & Bush St,,,,37.789151,-122.415272
4863,Leavenworth St & California St,,,,37.79109,-122.41567
4864,Leavenworth St & Clay St,,,,37.79295,-122.41604
4865,Leavenworth St & Geary St,,,,37.78643,-122.4147
4866,Leavenworth St & Jackson St,,,,37.79465,-122.41638
4867,Leavenworth St & O'Farrell St,,,,37.7855,-122.41453
4868,Leavenworth St & Pine St,,,,37.790159,-122.415479
4869,Leavenworth St & Post St,,,,37.787313,-122.414875
4870,Leavenworth St & Sacramento St,,,,37.79206,-122.41586
4871,Leavenworth St & Sutter St,,,,37.788252,-122.41509
4873,Legion of Honor,,,,37.785015,-122.499592
4874,Legion of Honor,,,,37.78498,-122.49969
4876,Laguna Honda Blvd & Balceta Ave,,,,37.74537,-122.45709
4877,Laguna Honda Blvd & Balceta Ave,,,,37.74529,-122.45718
4878,Laguna Honda Blvd & Clarendon Ave,,,,37.751119,-122.461346
4881,Geneva Ave & Howth St,,,,37.722121,-122.449979
4882,Geneva Ave & Howth St,,,,37.721978,-122.45007
4883,Geneva Ave & Madrid St,,,,37.714768,-122.437587
4884,Geneva Ave & Madrid St,,,,37.715143,-122.438034
4886,Geneva Ave & Mission St,,,,37.716473,-122.440874
4888,Geneva Ave & Munich St,,,,37.712948,-122.43303
4889,Geneva Ave & Moscow St,,,,37.713332,-122.433957
4890,Geneva Ave & Naples St,,,,37.714358,-122.436339
4891,Geneva Ave & Naples St,,,,37.714028,-122.435961
4894,Geneva Ave & Prague St,,,,37.712885,-122.432068
4895,Geneva Ave & Rio Verde St,,,,37.706939,-122.415534
4899,Geneva Ave & Santos St,,,,37.708371,-122.419887
4900,Geneva Ave & Santos St,,,,37.708484,-122.420354
4901,Geneva Ave & Santos St,,,,37.708207,-122.420022
4905,Gough St & Sacramento St,,,,37.791041,-122.425771
4908,Grafton Ave & Capitol Ave,,,,37.719953,-122.45929
4910,Grafton Ave & Granada Ave,,,,37.719962,-122.457251
4911,Grafton Ave & Harold Ave,,,,37.72008,-122.453
4912,Grafton Ave & Jules Ave,,,,37.719952,-122.461329
4913,Grafton Ave & Lee St,,,,37.71999,-122.45421
4915,Grafton Ave & Plymouth Ave,,,,37.719962,-122.456232
4920,Grove St & Gough St,,,,37.777748,-122.423306
4921,Grove St & Laguna St,,,,37.777382,-122.426324
4923,Grove St & Van Ness Ave,,,,37.778188,-122.419743
4924,Grand View Ave & 21st St,,,,37.75504,-122.44043
4934,Gateview Ave & Bayside Dr,,,,37.829848,-122.375254
4935,Gateview Ave & Mason Ct,,,,37.828181,-122.377217
4936,Gateview Ave & Northpoint Dr,,,,37.82982,-122.373477
4937,Hahn St & Sunnydale Ave,,,,37.71201,-122.4159
4938,Hahn St & Sunnydale Ave,,,,37.712025,-122.416047
4940,Haight St & Baker St,,,,37.770892,-122.440685
4941,Haight St & Buchanan St,,,,37.772559,-122.427356
4942,Haight St & Buchanan St,,,,37.772434,-122.427321
4943,Haight St & Buena Vista East Ave,,,,37.770749,-122.440548
4946,Haight St & Clayton St,,,,37.769839,-122.448731
4947,Haight St & Clayton St,,,,37.769777,-122.448433
4950,Haight St & Divisadero St,,,,37.771293,-122.437373
4951,Haight St & Divisadero St,,,,37.771231,-122.436743
4952,Haight St & Fillmore St,,,,37.77214,-122.43076
4953,Haight St & Fillmore St,,,,37.772095,-122.430347
4954,Haight St & Gough St,,,,37.773183,-122.422553
4955,Haight St & Laguna St,,,,37.772764,-122.425843
4957,Haight St & Masonic Ave,,,,37.770232,-122.445476
4958,Haight St & Masonic Ave,,,,37.770196,-122.445292
4960,Haight St & Pierce St,,,,37.771721,-122.434038
4961,Haight St & Pierce St,,,,37.771632,-122.433545
4962,Haight St & Stanyan St,,,,37.769331,-122.452845
4963,Haight St & Stanyan St,,,,37.76917,-122.453075
4964,Hampshire St & 24th St,,,,37.752826,-122.407218
4966,Harrison St & 2nd St,,,,37.784193,-122.395451
4967,Harrison St & 3rd St,,,,37.782436,-122.397676
4968,Harrison St & 4th St,,,,37.780671,-122.399913
4969,Harrison St & 5th St,,,,37.778914,-122.402137
4970,Harrison St & 6th St,,,,37.777148,-122.404362
4971,Harrison St & 7th St,,,,37.775498,-122.406438
4972,Harrison St & 8th St,,,,37.773866,-122.408513
4973,Harrison St & 9th St,,,,37.772403,-122.410371
4976,Hawes St & Gilman Ave,,,,37.719198,-122.390012
4979,Hayes St & Baker St,,,,37.774573,-122.441501
4980,Hayes St & Baker St,,,,37.774509,-122.441259
4983,Hayes St & Buchanan St,,,,37.776261,-122.428274
4984,Hayes St & Buchanan St,,,,37.776244,-122.427555
4985,Hayes St & Central Ave,,,,37.774195,-122.444298
4991,Hayes St & Divisadero St,,,,37.775005,-122.437945
4992,Hayes St & Divisadero St,,,,37.774898,-122.437911
4993,Hayes St & Fillmore St,,,,37.775838,-122.431561
4994,Hayes St & Fillmore St,,,,37.775804,-122.430834
4996,Hayes St & Gough St,,,,37.776893,-122.423326
4997,Hayes St & Larkin St,,,,37.777709,-122.416852
4998,Hayes St & Laguna St,,,,37.77653,-122.426146
5000,Hayes St & Lyon St,,,,37.77429,-122.442862
5001,Hayes St & Masonic Ave,,,,37.773979,-122.445991
5002,Hayes St & Masonic Ave,,,,37.773926,-122.446003
5003,Hayes St & Pierce St,,,,37.775472,-122.434443
5004,Hayes St & Pierce St,,,,37.775413,-122.434177
5011,Hayes St & Steiner St,,,,37.775627,-122.433203
5012,Hayes St & Steiner St,,,,37.775627,-122.432476
5013,Hayes St & Van Ness Ave,,,,37.777286,-122.42019
5014,Hayes St & Webster St,,,,37.776056,-122.429879
5015,Hayes St & Webster St,,,,37.776035,-122.42919
5017,Hermann St & Fillmore St,,,,37.770307,-122.429929
5018,Hermann St & Fillmore St,,,,37.770248,-122.429701
5020,Halleck St/Army Headquarters,,,,37.802014,-122.454498
5029,Holyoke St & Wayland St,,,,37.72522,-122.40812
5030,Holyoke St & Wayland St,,,,37.72507,-122.40798
5031,Hoffman Ave & 22nd St,,,,37.75401,-122.44089
5032,Hoffman Ave & 23rd St,,,,37.75241,-122.44074
5034,Holloway Ave & Beverly St,,,,37.72161,-122.471797
5036,Holloway Ave & Junipero Serra Blvd,,,,37.721592,-122.472954
5037,Holloway Ave & Junipero Serra Blvd,,,,37.721485,-122.472713
5038,Howth St & Geneva Ave,,,,37.72193,-122.45028
5039,Howth St & Mt Vernon Ave,,,,37.71978,-122.45164
5040,Howth St & Niagra Ave,,,,37.72063,-122.4511
5041,Hudson Ave & 3rd St,,,,37.740336,-122.388724
5042,Hudson Ave & Ardath Ct,,,,37.734537,-122.383
5043,Hudson Ave & Cashmere St,,,,37.735958,-122.383545
5044,Hudson Ave & Ingalls St,,,,37.732497,-122.37991
5045,Hudson Ave & Ingalls St,,,,37.73239,-122.379692
5046,Hudson Ave & Keith St,,,,37.7377,-122.38412
5047,Hudson Ave & Keith St,,,,37.73759,-122.38416
5048,Hudson Ave & Mendell St,,,,37.73896,-122.38628
5049,Hudson Ave & Mendell St,,,,37.739,-122.38654
5050,Hudson Ave & Whitney Young Cir,,,,37.733319,-122.381845
5051,Hudson Ave & Whitney Young Cir,,,,37.733355,-122.38212
5056,Howard St & Main St,,,,37.790394,-122.393544
5059,Hyde St & Bay St,,,,37.804795,-122.4201
5060,Hyde St & Bay St,,,,37.804777,-122.420261
